time,ALARM.PERIOD,ALARM.TOTAL,C01.MV,C01.PV,C01.SV,C02.MV,C02.PV,C02.SV,C03.MV,C03.PV,C03.SV,C04.MV,C04.PV,C04.SV,C05.MV,C05.PV,C05.SV,C06.MV,C06.PV,C06.SV,C07.MV,C07.PV,C07.SV,C08.MV,C08.PV,C08.SV,C09.MV,C09.PV,C09.SV,C10.MV,C10.PV,C10.SV,C11.MV,C11.PV,C11.SV,C12.MV,C12.PV,C12.SV,C13.MV,C13.PV,C13.SV,C14.MV,C14.PV,C14.SV,C15.MV,C15.PV,C15.SV,C16.MV,C16.PV,C16.SV,C17.MV,C17.PV,C17.SV,C18.MV,C18.PV,C18.SV,C19.MV,C19.PV,C19.SV,C20.MV,C20.PV,C20.SV,FI105.F,FI106.F,FI107.F,FI202.F,FI252.F,FI307.F,FI308.F,FI310.F,FI406.F,FIC101.MV,FIC101.PV,FIC101.SV,FIC102.MV,FIC102.PV,FIC102.SV,FIC103.MV,FIC103.PV,FIC103.SV,FIC201.MV,FIC201.PV,FIC201.SV,FIC251.MV,FIC251.PV,FIC251.SV,FIC301.MV,FIC301.PV,FIC301.SV,FIC302.MV,FIC302.PV,FIC302.SV,FIC303.MV,FIC303.PV,FIC303.SV,FIC304.MV,FIC304.PV,FIC304.SV,FIC305.MV,FIC305.PV,FIC305.SV,FIC306.MV,FIC306.PV,FIC306.SV,FIC401.MV,FIC401.PV,FIC401.SV,FIC402.MV,FIC402.PV,FIC402.SV,FIC403.MV,FIC403.PV,FIC403.SV,FIC404.MV,FIC404.PV,FIC404.SV,FIC405.MV,FIC405.PV,FIC405.SV,LIC101.MV,LIC101.PV,LIC101.SV,LIC102.MV,LIC102.PV,LIC102.SV,LIC201.MV,LIC201.PV,LIC201.SV,LIC251.MV,LIC251.PV,LIC251.SV,LIC301.MV,LIC301.PV,LIC301.SV,LIC401.MV,LIC401.PV,LIC401.SV,LIC402.MV,LIC402.PV,LIC402.SV,LIC402B.MV,LIC402B.PV,LIC402B.SV,LIC403.MV,LIC403.PV,LIC403.SV,MERIT.V01,MERIT.V02,MERIT.V06,MONITOR.Abnormal,OPERATE.PERIOD,OPERATE.TOTAL,PI106.P,PIC101.MV,PIC101.PV,PIC101.SV,PIC102.MV,PIC102.PV,PIC102.SV,PIC201.MV,PIC201.PV,PIC201.SV,PIC301.MV,PIC301.PV,PIC301.SV,PIC401.MV,PIC401.PV,PIC401.SV,QI101.Q,QI101.Qs,QI102.Q,QI102.Qs,QI103.Q,QI103.Qs,QI104.Q,QI104.Qs,QI105.Q,QI105.Qs,QI106.Q,QI106.Qs,QI301.Q,QI301.Qs,QI302.Q,QI302.Qs,QI401.Q,QI401.Qs,QI402.Q,QI402.Qs,QI403.Q,QI403.Qs,QI404.Q,QI404.Qs,QI405.Q,QI405.Qs,QIC101.MV,QIC101.PV,QIC101.SV,QIC102.MV,QIC102.PV,QIC102.SV,QIC103.MV,QIC103.PV,QIC103.SV,QIC104.MV,QIC104.PV,QIC104.SV,QIC105.MV,QIC105.PV,QIC105.SV,QIC401.MV,QIC401.PV,QIC401.SV,TI101.T,TI105.T,TI106.T,TIC102.MV,TIC102.PV,TIC102.SV,TIC103.MV,TIC103.PV,TIC103.SV,TIC104.MV,TIC104.PV,TIC104.SV,TIC201.MV,TIC201.PV,TIC201.SV,TIC202.MV,TIC202.PV,TIC202.SV,TIC301.MV,TIC301.PV,TIC301.SV,TIC302.MV,TIC302.PV,TIC302.SV,TIC401.MV,TIC401.PV,TIC401.SV,TIC402.MV,TIC402.PV,TIC402.SV
1562090360000,0.5,4.375,52.58971653,0,0,23.95648395,0,0,77.48963709,0,0,0,0,0,49.42403346,0,0,53.62884272,0,0,29.92515801,0,0,45.7873425,0,0,41.07917993,0,0,69.75238408,0,0,70.14058704,0,0,100,0,0,100,0,0,77.86523944,0,0,71.26574713,0,0,72.36744487,0,0,71.07509944,0,0,75.05252155,0,0,0,0,0,0,0,0,25.9314289,25.51238557,21.11984222,21.91886302,10.11420847,0.103548156,21.2894943,12.40256512,0.897166746,52.59005452,0.984909234,0.990210597,24.02155148,7.505767419,7.547893811,77.50486015,1.415360282,1.415413697,53.58376823,7.944528333,7.944475996,29.88115391,2.738854521,2.73887961,46.00282824,2.594635531,2.6,41.02922222,51.69414442,51.65,69.65621405,6.529722278,6.58243397,70.16193232,4.460755531,4.460707883,100,11.72434671,11.69167015,100,9.395799175,9.379173096,77.8311837,7.480403856,7.500629983,71.27951926,4.133617656,4.133615155,72.36121574,25.29871877,25.3,71.08278419,7.359647485,7.359686777,0,0,0,32.88418598,60.01546526,60,20.13380156,60.28338054,60,53.60108779,50.85827549,50,29.88743336,49.65379764,50,70.15394073,49.54079535,50,71.08914964,50.70525834,50,72.36234882,50.2342932,50.23440822,71.28339653,50.23431912,50,77.56931835,49.96065188,50,1578.75827,63.30168989,1589.928725,0,0,0,786.2573042,77.49094555,885.3876454,885,30.22956363,298.2001512,302.7287665,91.38093011,620.4752467,620,69.74546688,891.4348193,891.4778277,32.86161126,124.1403233,124.1,7.494579415,7.491890461,0.414,0.407361851,21.8475,21.96577164,57.9445,58.04356645,11.029,10.93852452,4.941266619,4.940812283,27.0715,27.01218822,0.51,0.499311728,9.177,9.761840877,4.011035,4.701976781,3.92,3.918962368,464.231,458.9145791,464.14,458.9065296,49.42041465,7.494536617,7.5,100,0.414,0.414,65.8448946,21.8475,21.6,0,57.9445,57.9445,0,11.029,11.029,75.04853795,9.177,9.177,94.19561462,156.4539865,203.4458679,34.65482627,148.5602787,148.5,60.52007088,158.5511665,158.9,64.37876455,135.4618161,136,73.06867086,43.78969062,44.5,0,70.22136862,70.22172018,65.84670516,24.39732283,25,46.80164739,25.27528415,25,75.04098732,116.1521566,117,52.22199668,49.45820802,49.29197613
1562090420000,0,5.875,52.60305543,0,0,23.56181934,0,0,77.5184621,0,0,0,0,0,49.56237398,0,0,54.20913428,0,0,31.38272549,0,0,45.8620324,0,0,41.04250676,0,0,71.11884154,0,0,69.67815996,0,0,100,0,0,100,0,0,77.45102448,0,0,70.55761419,0,0,72.46685274,0,0,71.91934792,0,0,74.86941213,0,0,0,0,0,0,0,0,25.9132548,25.36814433,21.10365525,21.79593026,10.11063713,0.104167081,21.15854279,12.457635,0.898482394,52.50475885,0.991361869,0.989021174,23.76927402,7.557231202,7.564245105,77.50029218,1.418334456,1.418160162,54.20202136,8.029887222,8.030069752,31.29771881,2.849068691,2.849127289,45.76042851,2.607814643,2.6,40.98381894,51.68356092,51.65,71.21367901,6.676669052,6.70373293,69.6935301,4.430005861,4.429900581,100,11.78594512,11.79221188,100,9.446055825,9.437335981,77.63258442,7.474352801,7.491260886,70.60759141,4.115636293,4.115631476,72.47119766,25.30065777,25.3,71.84240546,7.42840546,7.428364359,0,0,0,33.03908765,59.92065876,60,20.47412636,59.68276468,60,54.20790964,50.3924132,50,31.31379364,49.05634411,50,69.68869734,49.63552918,50,71.8919545,50.64686274,50,72.4706162,49.65798661,49.65808235,70.60574625,49.65773123,50,77.97187978,50.33663053,50,1534.561925,19.11459468,1479.17288,0,0,0,785.569765,77.49990219,885.0803263,885,31.66641671,297.5248371,293.7035275,91.305489,619.94409,620,71.17407684,892.639296,892.6148076,32.84162549,124.0547119,124.1,7.460067953,7.4740096,0.41,0.411314823,21.948,21.94771926,57.9715,57.95893734,11.018,11.06581382,4.900525636,4.904406952,27.036,27.03450352,0.501,0.504972044,9.559,10.08672687,4.391375,4.853639675,3.9175,3.919413083,460.5885,462.0881944,460.4755,462.0792134,49.53264619,7.47494824,7.5,100,0.40975,0.40975,67.04277221,21.94675,21.6,0,57.977375,57.977375,0,10.99275,10.99275,74.86862299,9.468,9.468,94.8628223,156.5874451,203.4247484,34.58121571,148.3364396,148.5,59.34085721,158.992476,158.9,64.47492581,135.9972171,136,72.77482811,44.48940553,44.5,0,70.21385073,70.2137325,65.14315802,24.96196032,25,47.45058116,25.0600708,25,74.86856089,117.2904083,117,52.97729167,49.42574183,49.2630649
1562090480000,2,6,52.5305938,0,0,23.67855553,0,0,77.46128875,0,0,0,0,0,49.29282539,0,0,54.8972183,0,0,31.69357582,0,0,45.90093013,0,0,41.21933493,0,0,70.14027315,0,0,68.60407521,0,0,100,0,0,100,0,0,77.39767709,0,0,71.77399021,0,0,72.34633848,0,0,72.39137626,0,0,74.8766774,0,0,0,0,0,0,0,0,25.92061976,25.4233249,21.14989643,21.86863077,10.1256274,0.103414839,21.35690701,12.48780114,0.92527917,52.487131,0.991389684,0.987714979,24.00287842,7.519709385,7.544364234,77.48322461,1.414571618,1.414508137,54.86545369,8.125635993,8.125759753,31.71517906,2.900163024,2.900161758,45.92017773,2.608450473,2.6,41.00892023,51.6597355,51.65,70.26416387,6.619536636,6.600905506,68.63919746,4.364846997,4.36480915,100,11.86062777,11.87379664,100,9.4689621,9.461599656,77.45601485,7.484764906,7.487399282,71.74292415,4.149806238,4.150281292,72.34022368,25.29887762,25.3,72.3850655,7.487563918,7.487567192,0,0,0,33.34766233,59.85209655,60,20.09413053,60.24613954,60,54.89084832,50.48688633,50,31.67582627,50.01813881,50,68.63098535,49.39870644,50,72.38605708,50.26350303,50,72.3407268,51.03329336,51.03320911,71.75632377,51.03329336,50,78.78640594,50.51626446,50,1482.164436,-33.29739106,1504.085349,0,0,0,786.334057,77.47833146,885.6481235,885,30.51580137,298.2485957,299.7523734,91.49989561,620.4831463,620,70.2881378,890.7090716,890.7091033,32.81622799,124.2015004,124.1,7.518686021,7.504139286,0.411888889,0.405255739,21.82188889,21.94230492,57.96444444,58.03758387,11.15322222,10.96579065,4.946695687,4.946655642,27.01244444,26.98823612,0.500333333,0.496711647,9.989222222,10.54531555,4.790116667,5.462134881,3.918444444,3.919632765,460.1831111,460.805722,460.2642222,460.8159992,49.3152904,7.518548069,7.5,100,0.411888889,0.411888889,66.01255741,21.82188889,21.6,0,57.96444444,57.96444444,0,11.15322222,11.15322222,74.87520384,9.989222222,9.989222222,93.80735725,156.5422611,203.472752,35.09972052,147.8289177,148.5,59.94451806,158.7842703,158.9,64.95476462,135.7915615,136,71.76534914,43.5481123,44.5,0,69.58982496,69.58963168,63.53168531,24.17227303,25,46.85856549,24.41463958,25,74.87509044,117.2048511,117,51.15604838,48.43941314,49.22299645
1562090540000,1.375,6.875,52.55707729,0,0,23.91576937,0,0,77.51368783,0,0,0,0,0,49.55976969,0,0,55.00797979,0,0,31.64149983,0,0,45.84096114,0,0,40.93485483,0,0,71.31722929,0,0,68.55632228,0,0,100,0,0,100,0,0,77.19525294,0,0,72.4067621,0,0,72.77094533,0,0,72.2587254,0,0,74.94330108,0,0,0,0,0,0,0,0,25.91109088,25.32791339,21.12574521,21.88726443,10.17921896,0.104211664,21.29073671,12.51903918,0.943168614,52.56224072,0.988718688,0.991201408,23.53399187,7.613747687,7.566914761,77.51344423,1.418749136,1.418622889,55.02055731,8.170780237,8.171411819,31.64045423,2.89296493,2.89296493,45.84825852,2.595221376,2.6,41.12529643,51.53050057,51.65,70.99961565,6.711034715,6.782670038,68.55355388,4.346351838,4.346286615,100,11.76388134,11.75614122,100,9.442266914,9.420679905,77.13898781,7.494657514,7.493954782,72.41624728,4.203433489,4.203243392,72.76320244,25.29724651,25.3,72.27738022,7.493065025,7.493042478,0,0,0,33.68634927,59.8463845,60,20.47268441,59.72229492,60,55.01725995,49.92923529,50,31.64084417,49.91425652,50,68.55374771,49.95958762,50,72.27472067,49.82742608,50,72.76391659,50.07396803,50.07359682,72.41450874,50.07396803,50,79.32312537,50.27515272,50,1541.170058,25.73591601,1561.973345,0,0,0,785.4773886,77.51176452,884.0092947,885,31.29549735,298.2109338,297.5868249,91.38972108,619.1633434,620,71.13490083,891.6189037,891.5875182,32.72861553,124.0806643,124.1,7.470134722,7.484978358,0.3835,0.410732097,21.9915,21.94264615,58.0065,58.01002808,11.0305,11.01679841,4.896367209,4.895339114,27.01,27.01733195,0.5005,0.503627833,9.805,10.95829168,5.11235,6.23748874,3.919,3.922677691,461.3745,460.3038507,461.3855,460.3036376,49.54978219,7.471643734,7.5,100,0.3835,0.3835,67.83310052,21.9915,21.6,0,58.0065,58.0065,0,11.0305,11.0305,74.94138129,9.805,9.805,94.66450778,156.8902108,203.4146655,34.9425262,148.9572254,148.5,59.53193639,158.9127494,158.9,64.57502826,136.0497938,136,71.40691668,44.47629915,44.5,0,70.55873296,70.55829691,62.74484609,24.9329042,25,46.81525833,25.30705578,25,74.94116304,116.7852229,117,51.71023007,49.33263425,49.09335143
1562090600000,1,7.75,52.53035313,0,0,24.18904642,0,0,77.53361383,0,0,0,0,0,49.57607834,0,0,54.52524038,0,0,31.37096972,0,0,45.98469808,0,0,41.06221708,0,0,74.20085271,0,0,68.39487549,0,0,100,0,0,100,0,0,77.54513155,0,0,71.98313341,0,0,72.75743033,0,0,71.53970678,0,0,75.1233132,0,0,0,0,0,0,0,0,25.92093662,25.38723157,21.12869953,21.92058869,10.20943187,0.103976194,21.24814535,12.48159939,0.947271134,52.47823664,0.995147935,0.991037265,24.16392943,7.529344303,7.566119715,77.52862398,1.419031927,1.418765016,54.54883289,8.13685736,8.134621555,31.40084272,2.884110007,2.884093381,45.75576413,2.603987349,2.6,40.99472985,51.64833004,51.65,74.30593485,6.988208997,6.938091327,68.4193548,4.342140326,4.3421512,100,11.7772387,11.80786787,100,9.425168542,9.449104008,77.48405891,7.501970121,7.512044671,71.9958887,4.193157987,4.193135976,72.75289953,25.29928349,25.3,71.58727448,7.451419061,7.45139648,0,0,0,33.82739191,59.93137313,60,20.45949985,60.15813822,60,54.54186889,49.65438397,50,31.39525557,50.25484484,50,68.39536194,49.91208754,50,71.58005801,49.38273972,50,72.75383311,49.72827979,49.72799844,71.9905333,49.72827979,50,79.25412047,49.88740816,50,1548.75461,33.29987252,1540.92915,0,0,0,785.5206516,77.53829046,883.7441728,885,30.16885949,298.7136642,303.8320839,91.50088486,620.5931293,620,74.33345283,892.1691481,892.2595674,32.67657959,124.2206033,124.1,7.462492749,7.487731813,0.3945,0.4089956,22.1085,21.92759081,58.027,58.05267632,11.024,10.96993533,4.926703963,4.928315852,26.999,26.97930379,0.4985,0.501515927,10.4925,11.20868575,5.796505,7.026645924,3.921,3.922140851,460.343,459.4361175,460.3185,459.4376788,49.66758852,7.453378943,7.5,100,0.3945,0.3945,69.38889177,22.1085,21.6,0,58.027,58.027,0,11.024,11.024,75.12186295,10.4925,10.4925,94.8267731,156.4643611,203.3924206,34.235945,148.8442201,148.5,61.20482182,158.2855775,158.9,64.55997344,136.2722041,136,71.3531449,44.55667227,44.5,0,70.91160546,70.91189656,62.76934,25.1440363,25,48.67722092,25.60355851,25,75.1217031,115.8058786,117,50.9429714,48.55527906,49.01337656
1562090660000,1,8,52.47324054,0,0,23.76293691,0,0,77.52230578,0,0,0,0,0,49.4616308,0,0,53.68216359,0,0,30.92947648,0,0,45.87162705,0,0,41.17432475,0,0,72.84415355,0,0,68.64751438,0,0,100,0,0,100,0,0,77.73483634,0,0,71.41330688,0,0,72.85061429,0,0,69.88912227,0,0,75.17761835,0,0,0,0,0,0,0,0,25.92487876,25.32685784,21.11425154,21.88117663,10.21251751,0.104507899,21.20447298,12.36033227,0.936884257,52.46929986,0.993153284,0.988595212,23.99991962,7.592837486,7.565264158,77.51681588,1.41861661,1.418693332,53.6937531,8.019342098,8.021982057,31.00951674,2.852968837,2.852953382,45.74149531,2.599263538,2.6,41.10960564,51.5975111,51.65,72.71401089,6.816392616,6.850570933,68.62184355,4.344677999,4.344599552,100,11.79743007,11.81542846,100,9.465872624,9.458352966,77.82822132,7.510213185,7.517992125,71.36579453,4.147298834,4.146986141,72.85093883,25.29986935,25.3,69.97015618,7.287171606,7.287073906,0,0,0,33.76597925,60.02707048,60,20.32331312,59.90614773,60,53.69188722,49.43074467,50,30.98240392,50.34630053,50,68.62608408,50.21182581,50,69.9575141,48.91010781,50,72.85091659,49.72869817,49.72884483,71.36549006,49.7287017,50,78.63333767,49.53310198,50,1530.895823,15.46497528,1519.586642,0,0,0,785.5300378,77.52799624,884.9003563,885,31.32585256,297.9931814,293.7128855,91.49238933,620.0404138,620,72.66798463,890.9695314,890.9981547,32.48335913,124.2373174,124.1,7.491168263,7.475565842,0.4295,0.409840354,22.031,21.90762532,58.0245,58.02144079,11.106,11.01573642,4.904281177,4.904382824,26.992,26.98424468,0.502,0.503371974,11.4985,10.92672045,6.6277,6.591811746,3.922,3.925016044,459.627,460.5565401,459.615,460.5482615,49.49840453,7.491596422,7.5,100,0.42950175,0.4295,68.85951505,22.03095578,21.6,0,58.02450013,58.0245,0,11.10600646,11.106,75.17881441,11.49849886,11.4985,94.47193166,156.5855889,203.3654127,34.77751297,147.7712537,148.5,58.84305633,159.2264027,158.9,64.09684612,136.3142284,136,71.15552073,44.16390094,44.5,0,70.02838258,70.07678878,62.29873222,24.6242,25,48.28849006,24.59895486,25,75.17894717,115.768024,117,50.81963062,48.98367877,48.72357623
1562090720000,0.5,8.25,52.54852709,0,0,24.00428093,0,0,77.52089434,0,0,0,0,0,49.48956346,0,0,52.73416046,0,0,30.55534066,0,0,45.84351599,0,0,41.16234419,0,0,74.56265031,0,0,69.11064701,0,0,100,0,0,100,0,0,77.81024663,0,0,71.42956759,0,0,72.7624488,0,0,68.36922173,0,0,75.1446215,0,0,0,0,0,0,0,0,25.9011602,25.47333623,21.08049318,21.87383286,10.22204872,0.104266843,21.322059,12.24993995,0.909724414,52.62738925,0.984481063,0.990373563,23.84575133,7.617964445,7.558760716,77.53145138,1.417250446,1.417220541,52.75604993,7.89344858,7.893139107,30.60328913,2.801391503,2.801404523,45.86649883,2.596913061,2.6,41.21080312,51.56496346,51.65,74.43875648,7.043543713,7.000946941,69.07956456,4.363702179,4.363651583,100,11.78185631,11.7460034,100,9.423625551,9.420684905,77.63309384,7.535154698,7.514714407,71.36145209,4.143624446,4.143562716,72.77031168,25.30176209,25.3,68.43000397,7.128148367,7.128080575,0,0,0,33.54313607,60.11345124,60,20.5059671,59.9908485,60,52.74134911,49.22792962,50,30.605419,49.97795761,50,69.08701519,50.41211569,50,68.420632,48.92521436,50,72.76949072,49.66503187,49.66508355,71.35800233,49.66501806,50,77.88021141,49.51631738,50,1550.813443,35.35300994,1555.323653,0,0,0,785.7814647,77.5129532,885.6735243,885,31.2728651,297.9852731,293.92979,91.3138757,619.6502596,620,74.50917178,891.6548909,891.6509448,32.34102197,124.2126844,124.1,7.502401758,7.491444708,0.4075,0.408548723,22.113375,21.89828003,58.012125,58.07383095,11.054875,10.94838673,4.910507401,4.908817866,26.97175,26.96619367,0.502125,0.501268817,11.095125,10.46132001,6.89832,5.609403863,3.9225,3.924765856,459.50625,461.1189653,459.4955,461.1257696,49.441459,7.504853428,7.5,100,0.4075,0.4075,70.017709,22.113375,21.6,0,58.012125,58.012125,0,11.054875,11.054875,75.14596928,11.095125,11.095125,94.96277259,156.7286194,203.3549282,34.63297116,148.8885382,148.5,58.77866551,159.2461867,158.9,64.43163251,135.3709155,136,70.97480273,44.34750695,44.5,0,70.58043557,70.58021735,62.01008485,24.87174166,25,48.48169095,25.2769125,25,75.14612746,116.1123279,117,50.68310632,48.7202492,48.51019069
1562090780000,0.111111111,9,52.54634276,0,0,24.03539551,0,0,77.54017904,0,0,0,0,0,49.52944533,0,0,51.67183065,0,0,30.98878412,0,0,45.85677933,0,0,41.0215435,0,0,72.52780283,0,0,70.5440621,0,0,100,0,0,100,0,0,77.83943932,0,0,71.5372778,0,0,72.4386432,0,0,67.07675541,0,0,75.14552925,0,0,0,0,0,0,0,0,25.93960081,25.46340644,21.09636925,21.71158788,10.17762878,0.103030475,21.02318989,12.18784865,0.89365143,52.57660372,0.990102453,0.992146216,24.03608953,7.576980556,7.560551887,77.5538904,1.417525856,1.417529721,51.71213392,7.735325817,7.739192137,30.96166981,2.833757951,2.833771676,45.90014631,2.597721563,2.6,41.03709504,51.63539431,51.65,72.58958846,6.849280114,6.822628972,70.48760258,4.450940941,4.451097574,100,11.82155481,11.85926074,100,9.462740066,9.471593035,77.85847059,7.519709177,7.516958482,71.51199524,4.1430554,4.143084326,72.4515246,25.30247623,25.3,67.07916086,6.981605143,6.981596028,0,0,0,33.16510941,60.17928412,60,20.2276036,60.1486746,60,51.7005265,49.36734955,50,30.96943674,49.71662542,50,70.50052973,50.84264428,50,67.0755848,49.32659104,50,72.44983435,50.22958601,50.22965789,71.51694676,50.22937796,50,77.54564213,49.86367912,50,1540.95591,25.51250415,1533.814455,0,0,0,785.7795265,77.53909079,884.7430376,885,30.73994868,298.3155721,299.4357052,91.38267189,620.4138147,620,72.58358572,892.7128315,892.7130729,32.4200964,123.880867,124.1,7.489029021,7.485979244,0.395555556,0.408488919,21.90611111,21.84844106,57.98777778,57.97711272,11.02822222,11.00779964,4.925185466,4.925336766,26.96911111,26.9470997,0.501777778,0.501898329,10.47077778,9.851825315,6.17418,4.351760444,3.924555556,3.922203952,460.7194444,461.4040946,460.7087778,461.3969549,49.53468603,7.488135827,7.5,100,0.395555556,0.395555556,68.2311549,21.90611111,21.6,0,57.98777778,57.98777778,0,11.02822222,11.02822222,75.16824973,10.47077778,10.47077778,94.98398199,156.4427271,203.3419486,34.25579603,148.7394806,148.5,59.94939811,158.7762585,158.9,65.06374551,135.8747084,136,71.043883,44.7198622,44.5,0,70.88621996,70.88617396,62.24702382,25.30861329,25,49.57103119,25.45977224,25,75.16838005,116.2046245,117,52.91033541,49.41496878,48.63339551
1562090840000,1,9,52.58046709,0,0,23.96633958,0,0,77.51950031,0,0,0,0,0,49.40596798,0,0,50.7220526,0,0,32.3915921,0,0,45.75619141,0,0,40.98963718,0,0,71.04264306,0,0,71.34302005,0,0,100,0,0,100,0,0,77.49279456,0,0,71.4020372,0,0,72.34656349,0,0,68.0774378,0,0,74.82542566,0,0,0,0,0,0,0,0,25.92123189,25.31419032,21.13441336,21.81967831,10.10959622,0.102785666,21.17494636,12.09733704,0.894686541,52.62370322,0.985334621,0.989587096,23.8854227,7.571193169,7.553653411,77.53213431,1.416235105,1.416149852,50.7680968,7.600973796,7.601583029,32.29668359,2.937848057,2.937890027,45.77800817,2.604634949,2.6,41.02945425,51.65365709,51.65,71.05957242,6.69709629,6.708026264,71.31296067,4.503283619,4.503362435,100,11.83762438,11.86806621,100,9.480238968,9.478294796,77.48000145,7.492090414,7.486097208,71.43269556,4.154310732,4.154315175,72.35070437,25.30116732,25.3,67.96729164,7.025785284,7.025848084,0,0,0,32.83163963,60.1511405,60,20.22038536,59.93146817,60,50.74582465,49.44575352,50,32.33996576,49.08710887,50,71.31959951,50.4620879,50,67.97887287,50.89191105,50,72.3503239,49.92537552,49.92524741,71.42066003,49.92541528,50,77.88005724,50.288933,50,1505.186152,-10.27211802,1475.647093,0,0,0,786.0005175,77.52377914,885.4580441,885,30.88986591,297.597743,297.8858236,91.54659991,620.4480955,620,71.00087322,893.4706728,893.5231992,32.81370832,123.8742935,124.1,7.505651936,7.492280814,0.397,0.407482712,21.777,21.8463814,58.0125,57.97714841,10.997,11.0937478,4.939073606,4.939631659,26.9455,26.93269099,0.499,0.500634091,9.952,9.511136068,4.958415,3.676661556,3.923,3.918114026,461.3975,460.1113736,461.4135,460.1311983,49.44911574,7.505908845,7.5,100,0.397,0.397,67.08303889,21.777,21.6,0,58.0125,58.0125,0,10.997,10.997,74.85971839,9.952,9.952,95.05305559,156.3829035,203.3626593,34.51661815,148.0520094,148.5,59.6105295,158.9075421,158.9,65.07647806,136.252597,136,71.67488697,44.90888332,44.5,0,70.28776044,70.28797828,63.50882866,25.41921104,25,49.66814858,24.77421169,25,74.85984856,118.0365854,117,51.7690993,48.1007466,49.22247072
1562090900000,0.5,9,52.62654992,0,0,23.60122689,0,0,77.47595148,0,0,0,0,0,49.20977509,0,0,50.82218184,0,0,32.74902596,0,0,45.81049571,0,0,41.16770462,0,0,70.94126914,0,0,71.72233162,0,0,100,0,0,100,0,0,77.4768071,0,0,72.03938433,0,0,72.58198059,0,0,69.60141599,0,0,74.87374652,0,0,0,0,0,0,0,0,26.02348498,25.51932068,21.21088155,21.93788231,10.08108398,0.103739207,21.19766237,12.07706091,0.91756398,52.45894061,0.993333686,0.985946606,23.58709644,7.558024125,7.542424364,77.48915188,1.414492446,1.414576627,50.82053074,7.546104485,7.544800316,32.7087841,2.998415867,2.998415867,45.72403792,2.604359208,2.6,40.96344953,51.65194984,51.65,70.86610599,6.739926992,6.707294743,71.71719063,4.527360244,4.52741942,100,11.85004508,11.85084319,100,9.479005424,9.499136311,77.1689109,7.5141782,7.484203348,72.08340167,4.180009114,4.180031788,72.55869434,25.29451324,25.3,69.59736317,7.198103873,7.198167074,0,0,0,32.69368748,60.07004302,60,20.36470869,59.919429,60,50.8243341,50.12402411,50,32.71157408,49.8064527,50,71.71083071,50.23495702,50,69.60369337,50.88068694,50,72.56157577,50.35195722,50.35179675,72.08423502,50.35235162,50,78.54898035,50.45060882,50,1471.949479,-43.50420128,1469.381195,0,0,0,786.3418895,77.50822615,885.5552028,885,30.77607234,297.9633422,297.970191,91.79102736,620.2662338,620,70.85997903,892.9234648,892.924573,32.77308805,124.2714827,124.1,7.550814307,7.500941494,0.406,0.405945931,21.7565,21.89418907,58.023,58.09961558,11.008,10.92122615,4.945950267,4.945395305,26.9375,26.92293105,0.5005,0.497348697,9.624,9.52195474,3.96144,3.85563584,3.9195,3.921764117,461.0465,455.6465869,461.032,455.6578652,49.30943207,7.531032687,7.5,100,0.405999843,0.406,66.99419116,21.75650019,21.6,0,58.02300003,58.023,0,11.00800007,11.008,74.87361183,9.62399945,9.624,94.74693795,156.5488763,203.4041129,35.16606466,147.976463,148.5,59.5930916,158.9176793,158.9,64.40939673,136.5880052,136,72.17247457,44.55097927,44.5,0,70.18133709,70.18151996,64.3519783,24.94598464,25,48.64839168,24.55767548,25,74.87281626,117.7290416,117,49.07696448,47.80600671,49.15746704
